date,time,geography,service,user
2023-12-28,648,Bergen,brukeranmeldelser,Ola
2023-12-28,177,Kristiansand,meldinger,Nils
2023-12-28,547,Oslo,meldinger,Anne
2023-12-28,299,Kristiansand,profil,Nils
2023-12-28,49,Kristiansand,profil,Nils
2023-12-28,999,Bergen,profil,Ola
2023-12-28,1167,Stavanger,innstillinger,Anne
2023-12-28,1098,Stavanger,innstillinger,Kari
2023-12-29,274,Trondheim,brukeranmeldelser,Per
2023-12-29,328,Stavanger,innstillinger,Kari
2023-12-29,1195,Kristiansand,innstillinger,Ola
2023-12-29,1321,Oslo,meldinger,Nils
2023-12-29,331,Bergen,innstillinger,Nils
2023-12-29,641,Bergen,innstillinger,Kari
2023-12-29,450,Stavanger,meldinger,Anne
2023-12-29,457,Oslo,innstillinger,Ola
2023-12-29,8,Kristiansand,brukeranmeldelser,Ola
2023-12-30,392,Oslo,meldinger,Anne
2023-12-30,330,Kristiansand,innstillinger,Kari
2023-12-30,934,Bergen,brukeranmeldelser,Kari
2023-12-30,1130,Oslo,brukeranmeldelser,Per
2023-12-30,1018,Bergen,innstillinger,Kari
2023-12-30,1421,Kristiansand,innstillinger,Anne
2023-12-30,867,Kristiansand,innstillinger,Ola
2023-12-30,392,Stavanger,brukeranmeldelser,Per
2023-12-30,347,Stavanger,brukeranmeldelser,Per
2023-12-30,1396,Oslo,brukeranmeldelser,Kari
2023-12-30,1016,Stavanger,brukeranmeldelser,Ola
2023-12-31,1288,Stavanger,brukeranmeldelser,Anne
2023-12-31,1019,Kristiansand,meldinger,Ola
2023-12-31,482,Oslo,profil,Anne
2023-12-31,1224,Bergen,profil,Anne
2023-12-31,216,Oslo,profil,Anne
2023-12-31,994,Kristiansand,innstillinger,Per
